,Product ID,Quantity,Sales,Profit,discount
216,FUR-BO-10003326,8,791.68,182.08,withOutDiscount
216,FUR-BO-10003326,4,237.504,-67.296,withDiscount
217,FUR-BO-10003384,2,246.12,66.42,withOutDiscount
217,FUR-BO-10003384,9,996.7860000000001,188.136,withDiscount
218,FUR-BO-10003408,7,993.3,198.66,withOutDiscount
218,FUR-BO-10003408,12,1491.3690000000001,129.129,withDiscount
219,FUR-BO-10003433,2,61.96,4.3372,withOutDiscount
219,FUR-BO-10003433,12,260.23199999999997,-85.5048,withDiscount
220,FUR-BO-10003438,33,2715.2400000000002,569.5799999999999,withOutDiscount
220,FUR-BO-10003438,19,1053.184,-182.196,withDiscount
221,FUR-BO-10003441,3,302.94,69.6762,withOutDiscount
221,FUR-BO-10003441,15,1170.358,4.0391999999999975,withDiscount
222,FUR-BO-10003450,10,579.8,46.384,withOutDiscount
222,FUR-BO-10003450,4,69.576,-143.79,withDiscount
223,FUR-BO-10003463,20,943.7760000000001,-602.2239999999999,withDiscount
223,FUR-BO-10003463,8,650.88,32.48,withOutDiscount
224,FUR-BO-10003499,21,3355.61,-1444.572,withDiscount
224,FUR-BO-10003499,4,972.64,58.32,withOutDiscount
225,FUR-BO-10003530,6,680.76,68.03999999999999,withOutDiscount
225,FUR-BO-10003530,5,531.624,-407.856,withDiscount
226,FUR-BO-10003541,7,2596.484,692.202,withDiscount
226,FUR-BO-10003541,8,3297.12,1120.8,withOutDiscount
227,FUR-BO-10003543,10,1328.4,637.6,withOutDiscount
227,FUR-BO-10003543,7,637.632,154.072,withDiscount
228,FUR-BO-10003546,14,666.468,-393.822,withDiscount
228,FUR-BO-10003546,8,807.8399999999999,201.95999999999998,withOutDiscount
229,FUR-BO-10003549,14,2450.721,141.5652,withDiscount
229,FUR-BO-10003549,19,3686.76,552.9,withOutDiscount
230,FUR-BO-10003554,9,1166.157,-39.123,withDiscount
230,FUR-BO-10003554,7,1007.79,70.35,withOutDiscount
231,FUR-BO-10003559,4,597.36,226.92,withOutDiscount
231,FUR-BO-10003559,8,776.568,35.68799999999999,withDiscount
232,FUR-BO-10003563,4,233.424,-81.776,withDiscount
232,FUR-BO-10003563,18,1750.68,332.28,withOutDiscount
233,FUR-BO-10003631,10,655.512,-79.488,withDiscount
233,FUR-BO-10003631,9,893.8799999999999,232.38,withOutDiscount
234,FUR-BO-10003660,3,662.9399999999999,152.4764,withOutDiscount
234,FUR-BO-10003660,1,66.294,-103.861,withDiscount
235,FUR-BO-10003688,3,252.06,105.84,withOutDiscount
235,FUR-BO-10003688,16,941.024,161.184,withDiscount
236,FUR-BO-10003697,11,2191.8599999999997,263.01,withOutDiscount
236,FUR-BO-10003697,10,1793.336,39.84,withDiscount
237,FUR-BO-10003706,16,2370.7200000000003,1137.6,withOutDiscount
237,FUR-BO-10003706,7,709.7339999999999,170.244,withDiscount
238,FUR-BO-10003713,4,359.568,-221.832,withDiscount
238,FUR-BO-10003713,4,599.28,17.88,withOutDiscount
239,FUR-BO-10003734,3,1230.66,406.08000000000004,withOutDiscount
239,FUR-BO-10003734,7,2584.39,660.366,withDiscount
240,FUR-BO-10003738,3,985.284,142.254,withDiscount
240,FUR-BO-10003738,6,2189.52,503.46,withOutDiscount
241,FUR-BO-10003768,18,1000.0799999999999,-360.36,withDiscount
241,FUR-BO-10003768,5,555.6,177.7,withOutDiscount
242,FUR-BO-10003779,4,1308.204,494.124,withDiscount
242,FUR-BO-10003779,5,1816.95,799.35,withOutDiscount
243,FUR-BO-10003783,14,4310.437,134.37800000000001,withDiscount
243,FUR-BO-10003783,6,2182.5,392.76,withOutDiscount
244,FUR-BO-10003793,13,1856.79,816.66,withOutDiscount
244,FUR-BO-10003793,8,762.712,122.6322,withDiscount
245,FUR-BO-10003828,12,1542.564,325.404,withDiscount
245,FUR-BO-10003828,4,571.32,165.6,withOutDiscount
246,FUR-BO-10003873,7,1464.624,402.724,withDiscount
246,FUR-BO-10003873,8,2092.32,878.72,withOutDiscount
247,FUR-BO-10003881,4,709.56,212.76,withDiscount
247,FUR-BO-10003881,8,1576.8,583.2,withOutDiscount
248,FUR-BO-10003887,22,2836.1620000000003,-761.4984,withDiscount
248,FUR-BO-10003887,8,1362.72,54.48,withOutDiscount
249,FUR-BO-10003903,12,1485.1200000000001,-74.4,withDiscount
249,FUR-BO-10003903,3,428.4,38.52,withOutDiscount
250,FUR-BO-10003904,4,344.568,39.288,withDiscount
250,FUR-BO-10003904,3,369.18,140.22,withOutDiscount
251,FUR-BO-10003905,14,1326.06,415.08000000000004,withDiscount
251,FUR-BO-10003905,10,1251.0,600.3,withOutDiscount
252,FUR-BO-10003913,13,1668.663,-90.237,withDiscount
252,FUR-BO-10003913,7,1052.31,105.21,withOutDiscount
253,FUR-BO-10003945,13,2159.82,971.88,withOutDiscount
253,FUR-BO-10003945,13,1629.8339999999998,441.8934,withDiscount
254,FUR-BO-10003966,8,1085.723,-63.2626,withDiscount
254,FUR-BO-10003966,2,341.96,54.7136,withOutDiscount
255,FUR-BO-10003991,7,2599.884,895.314,withDiscount
255,FUR-BO-10003991,8,3301.44,1353.36,withOutDiscount
256,FUR-BO-10004015,5,599.95,131.989,withOutDiscount
256,FUR-BO-10004015,29,2717.773,3.599700000000012,withDiscount
257,FUR-BO-10004053,6,2171.16,759.78,withOutDiscount
257,FUR-BO-10004053,10,2677.764,325.464,withDiscount
258,FUR-BO-10004055,4,595.68,148.92,withOutDiscount
258,FUR-BO-10004055,10,744.6,-372.3,withDiscount
259,FUR-BO-10004075,14,1098.72,-714.28,withDiscount
259,FUR-BO-10004075,6,784.8,7.8,withOutDiscount
260,FUR-BO-10004080,2,245.16,90.66,withOutDiscount
260,FUR-BO-10004080,18,1593.54,203.04000000000002,withDiscount
261,FUR-BO-10004082,7,2032.1,833.14,withOutDiscount
261,FUR-BO-10004082,2,348.36,5.8,withDiscount
262,FUR-BO-10004113,8,1632.7359999999999,396.416,withDiscount
262,FUR-BO-10004113,19,5539.64,2603.38,withOutDiscount
263,FUR-BO-10004119,20,3406.8,204.0,withOutDiscount
263,FUR-BO-10004119,12,1175.346,-746.334,withDiscount
264,FUR-BO-10004129,6,2624.04,446.04,withOutDiscount
264,FUR-BO-10004129,4,874.68,-577.32,withDiscount
265,FUR-BO-10004142,15,4381.5,1796.3999999999999,withOutDiscount
265,FUR-BO-10004142,10,2044.7,321.3,withDiscount
266,FUR-BO-10004161,2,253.02,5.04,withOutDiscount
266,FUR-BO-10004161,18,1893.856,-337.9643,withDiscount
267,FUR-BO-10004162,18,1625.3319999999999,409.61199999999997,withDiscount
267,FUR-BO-10004162,10,1144.6,469.2,withOutDiscount
268,FUR-BO-10004191,3,403.54200000000003,35.802,withDiscount
268,FUR-BO-10004191,3,448.38,80.64,withOutDiscount
269,FUR-BO-10004199,5,359.475,-338.025,withDiscount
269,FUR-BO-10004199,12,1725.48,51.48,withOutDiscount
270,FUR-BO-10004219,5,622.71,75.66,withDiscount
270,FUR-BO-10004219,12,2019.6,706.68,withOutDiscount
271,FUR-BO-10004230,6,740.7,303.66,withOutDiscount
271,FUR-BO-10004230,8,888.84,306.12,withDiscount
272,FUR-BO-10004254,12,3623.4100000000003,559.8,withDiscount
272,FUR-BO-10004254,6,2470.5,938.7,withOutDiscount
273,FUR-BO-10004316,2,260.496,-5.844,withDiscount
273,FUR-BO-10004316,2,289.44,23.1,withOutDiscount
274,FUR-BO-10004327,3,393.90299999999996,21.843,withDiscount
274,FUR-BO-10004327,3,437.67,65.61,withOutDiscount
275,FUR-BO-10004340,24,5346.8,-1351.604,withDiscount
275,FUR-BO-10004340,4,1175.12,58.72,withOutDiscount
276,FUR-BO-10004357,10,1497.301,-311.519,withDiscount
276,FUR-BO-10004357,7,1406.86,140.686,withOutDiscount
277,FUR-BO-10004360,3,328.399,-91.7586,withDiscount
277,FUR-BO-10004360,1,160.98,20.9274,withOutDiscount
278,FUR-BO-10004388,6,1523.97,130.59,withDiscount
278,FUR-BO-10004388,5,1814.25,653.1,withOutDiscount
279,FUR-BO-10004399,8,1077.1490000000001,-221.0116,withDiscount
279,FUR-BO-10004399,4,690.48,41.4,withOutDiscount
280,FUR-BO-10004407,16,1290.48,-249.04,withDiscount
280,FUR-BO-10004407,17,1924.4,288.66,withOutDiscount
281,FUR-BO-10004408,2,221.292,-22.188,withDiscount
281,FUR-BO-10004408,4,491.76,4.8,withOutDiscount
282,FUR-BO-10004409,13,574.938,-89.43480000000001,withDiscount
282,FUR-BO-10004409,4,283.92,79.4976,withOutDiscount
283,FUR-BO-10004423,13,763.048,202.228,withDiscount
283,FUR-BO-10004423,10,829.4,398.0,withOutDiscount
284,FUR-BO-10004425,9,1404.54,-374.58000000000004,withDiscount
284,FUR-BO-10004425,12,3121.2,749.04,withOutDiscount
285,FUR-BO-10004430,5,631.701,-145.149,withDiscount
285,FUR-BO-10004430,10,1707.3000000000002,153.6,withOutDiscount
286,FUR-BO-10004441,7,1015.98,-457.24,withDiscount
286,FUR-BO-10004441,10,2419.0,314.4,withOutDiscount
287,FUR-BO-10004445,5,630.15,132.3,withOutDiscount
287,FUR-BO-10004445,9,957.8280000000001,61.69799999999999,withDiscount
288,FUR-BO-10004452,7,1545.712,521.6120000000001,withDiscount
288,FUR-BO-10004452,5,1380.1,648.6,withOutDiscount
289,FUR-BO-10004459,15,1283.184,-84.516,withDiscount
289,FUR-BO-10004459,3,337.68,64.14,withOutDiscount
290,FUR-BO-10004467,26,1397.8602,-707.9289,withDiscount
290,FUR-BO-10004467,5,499.95000000000005,94.9905,withOutDiscount
291,FUR-BO-10004472,17,2958.5,897.08,withDiscount
291,FUR-BO-10004472,9,2182.5,1091.16,withOutDiscount
292,FUR-BO-10004504,14,992.6400000000001,-286.68,withDiscount
292,FUR-BO-10004504,18,2030.4,385.56,withOutDiscount
293,FUR-BO-10004507,4,382.262,-63.77760000000001,withDiscount
293,FUR-BO-10004507,5,612.6,55.05,withOutDiscount
294,FUR-BO-10004529,10,1310.634,-168.066,withDiscount
294,FUR-BO-10004529,16,2688.48,322.56,withOutDiscount
295,FUR-BO-10004537,3,335.147,10.2465,withDiscount
295,FUR-BO-10004537,5,859.35,317.85,withOutDiscount
296,FUR-BO-10004541,8,2576.3329999999996,153.0552,withDiscount
296,FUR-BO-10004541,8,2919.36,496.08,withOutDiscount
297,FUR-BO-10004547,9,996.057,165.807,withDiscount
297,FUR-BO-10004547,9,1106.73,276.48,withOutDiscount
298,FUR-BO-10004558,2,311.184,-72.616,withDiscount
298,FUR-BO-10004558,7,1815.24,471.94,withOutDiscount
299,FUR-BO-10004560,3,469.233,78.183,withDiscount
299,FUR-BO-10004560,7,1216.53,304.08,withOutDiscount
300,FUR-BO-10004565,4,274.96000000000004,-19.68,withDiscount
300,FUR-BO-10004565,13,1276.6,319.02,withOutDiscount
301,FUR-BO-10004567,7,532.956,-67.224,withDiscount
301,FUR-BO-10004567,13,1506.18,391.56,withOutDiscount
302,FUR-BO-10004585,14,1794.7440000000001,697.7040000000001,withDiscount
302,FUR-BO-10004585,5,712.2,320.4,withOutDiscount
303,FUR-BO-10004630,2,658.638,-36.642,withDiscount
303,FUR-BO-10004630,8,2927.28,146.16,withOutDiscount
304,FUR-BO-10004648,5,1808.76,155.457,withDiscount
304,FUR-BO-10004648,12,4667.76,699.84,withOutDiscount
305,FUR-BO-10004665,8,2690.498,763.776,withDiscount
305,FUR-BO-10004665,13,5397.6,2266.6800000000003,withOutDiscount
306,FUR-BO-10004679,29,9610.31,-485.16940000000005,withDiscount
306,FUR-BO-10004679,20,7822.8,860.4,withOutDiscount
307,FUR-BO-10004690,4,384.944,-126.482,withDiscount
307,FUR-BO-10004690,5,687.4,48.118,withOutDiscount
308,FUR-BO-10004695,13,1628.82,-182.7898,withDiscount
308,FUR-BO-10004695,18,3257.64,749.2578,withOutDiscount
309,FUR-BO-10004699,2,259.146,-28.794,withDiscount
309,FUR-BO-10004699,16,2303.52,0.0,withOutDiscount
310,FUR-BO-10004704,9,714.4380000000001,127.72800000000001,withDiscount
310,FUR-BO-10004704,10,1253.4,601.5,withOutDiscount
311,FUR-BO-10004707,22,5995.936,-1759.0690000000002,withDiscount
311,FUR-BO-10004707,10,3633.9,108.9,withOutDiscount
312,FUR-BO-10004709,29,1799.4358,156.037,withDiscount
312,FUR-BO-10004709,14,4016.17,1889.518,withOutDiscount
313,FUR-BO-10004725,16,3303.17,164.928,withDiscount
313,FUR-BO-10004725,3,774.18,185.76,withOutDiscount
314,FUR-BO-10004771,30,6646.45,-1138.021,withDiscount
314,FUR-BO-10004771,12,4941.0,1037.52,withOutDiscount
315,FUR-BO-10004773,11,1607.598,333.46799999999996,withDiscount
315,FUR-BO-10004773,3,518.58,171.09,withOutDiscount
316,FUR-BO-10004806,23,3630.172,696.1379999999999,withDiscount
316,FUR-BO-10004806,6,896.76,340.74,withOutDiscount
317,FUR-BO-10004821,26,2878.411,21.2706,withDiscount
317,FUR-BO-10004821,11,1342.77,133.98,withOutDiscount
318,FUR-BO-10004824,2,296.88,47.46,withOutDiscount
318,FUR-BO-10004824,15,1885.19,14.537999999999997,withDiscount
319,FUR-BO-10004834,14,5947.139999999999,1213.47,withOutDiscount
319,FUR-BO-10004834,27,12439.864,-1641.678,withDiscount
320,FUR-BO-10004842,6,856.8,291.24,withOutDiscount
320,FUR-BO-10004842,14,1824.984,505.344,withDiscount
321,FUR-BO-10004844,3,449.46,134.82,withOutDiscount
321,FUR-BO-10004844,3,404.514,89.874,withDiscount
322,FUR-BO-10004852,22,9591.78,3548.82,withOutDiscount
322,FUR-BO-10004852,13,4883.087,1312.248,withDiscount
323,FUR-BO-10004911,7,879.06,43.89,withOutDiscount
323,FUR-BO-10004911,13,1484.356,-66.6744,withDiscount
324,FUR-BO-10004914,9,1290.33,283.77,withOutDiscount
324,FUR-BO-10004914,11,1247.319,17.079000000000008,withDiscount
325,FUR-BO-10004980,2,489.12,29.32,withOutDiscount
325,FUR-BO-10004980,1,195.648,-34.252,withDiscount
326,FUR-BO-10004999,12,5251.32,2520.36,withOutDiscount
326,FUR-BO-10004999,10,3938.49,1662.6870000000001,withDiscount
327,FUR-BUS-10000332,2,728.64,36.42,withOutDiscount
327,FUR-BUS-10000332,4,582.912,-801.528,withDiscount
328,FUR-BUS-10000984,4,573.48,126.12,withOutDiscount
328,FUR-BUS-10000984,1,43.011,-68.829,withDiscount
329,FUR-BUS-10001187,2,824.28,280.2,withOutDiscount
329,FUR-BUS-10001187,4,659.424,-428.736,withDiscount
330,FUR-BUS-10001243,11,4554.33,2231.46,withOutDiscount
330,FUR-BUS-10001243,2,248.418,-173.922,withDiscount
331,FUR-BUS-10002040,11,4035.24,1290.96,withOutDiscount
331,FUR-BUS-10002040,9,1063.836,-1181.484,withDiscount
332,FUR-BUS-10002639,9,1138.59,478.17,withOutDiscount
332,FUR-BUS-10002639,24,1062.684,-698.436,withDiscount
333,FUR-BUS-10003055,9,1123.74,438.21,withOutDiscount
333,FUR-BUS-10003055,6,224.748,-232.272,withDiscount
334,FUR-BUS-10003368,4,695.16,173.76,withOutDiscount
334,FUR-BUS-10003368,2,104.274,-156.426,withDiscount
335,FUR-BUS-10003708,1,122.97,30.72,withOutDiscount
335,FUR-BUS-10003708,2,73.782,-110.718,withDiscount
336,FUR-BUS-10004121,1,145.89,21.87,withOutDiscount
336,FUR-BUS-10004121,3,131.30100000000002,-240.75900000000001,withDiscount
337,FUR-BUS-10004336,2,247.98,52.02,withOutDiscount
337,FUR-BUS-10004336,2,99.192,-96.768,withDiscount
338,FUR-BUS-10004475,3,513.8100000000001,92.42999999999999,withOutDiscount
338,FUR-BUS-10004475,1,51.381,-89.079,withDiscount
339,FUR-BUS-10004820,8,3321.6,166.08,withOutDiscount
339,FUR-BUS-10004820,1,124.56,-269.88,withDiscount
340,FUR-BUS-10004854,6,310.716,-404.06399999999996,withDiscount
340,FUR-BUS-10004854,11,1898.8200000000002,588.39,withOutDiscount
341,FUR-BUS-10004882,2,136.584,-174.156,withDiscount
341,FUR-BUS-10004882,3,512.1899999999999,46.08,withOutDiscount
342,FUR-CH-10000015,21,3335.6400000000003,-30.324000000000005,withDiscount
342,FUR-CH-10000015,15,3249.0,844.74,withOutDiscount
343,FUR-CH-10000025,20,2111.61,-179.19,withDiscount
343,FUR-CH-10000025,13,1861.08,372.06,withOutDiscount
344,FUR-CH-10000026,29,2966.227,-722.5728,withDiscount
344,FUR-CH-10000026,18,2384.64,95.04,withOutDiscount
345,FUR-CH-10000027,24,9395.73,-188.19000000000003,withDiscount
345,FUR-CH-10000027,26,11934.0,1551.42,withOutDiscount
346,FUR-CH-10000051,4,1136.66,-189.456,withDiscount
346,FUR-CH-10000051,6,2841.66,852.48,withOutDiscount
347,FUR-CH-10000068,20,1155.5459999999998,-459.054,withDiscount
347,FUR-CH-10000068,1,132.48,5.28,withOutDiscount
348,FUR-CH-10000105,37,960.0070000000001,-239.933,withDiscount
348,FUR-CH-10000105,46,1717.47,620.49,withOutDiscount
349,FUR-CH-10000110,20,697.116,182.316,withDiscount
349,FUR-CH-10000110,9,406.35,174.69,withOutDiscount
350,FUR-CH-10000117,13,906.528,55.548,withDiscount
350,FUR-CH-10000117,9,718.2,129.06,withOutDiscount
351,FUR-CH-10000155,11,2631.6400000000003,263.164,withDiscount
351,FUR-CH-10000155,3,897.15,251.202,withOutDiscount
352,FUR-CH-10000171,8,352.8,70.56,withDiscount
352,FUR-CH-10000171,4,235.2,94.08,withOutDiscount
353,FUR-CH-10000187,30,1391.5818,141.4818,withDiscount
353,FUR-CH-10000187,4,222.12,55.44,withOutDiscount
354,FUR-CH-10000225,17,1109.4260000000002,-198.401,withDiscount
354,FUR-CH-10000225,8,647.84,32.392,withOutDiscount
355,FUR-CH-10000233,13,334.992,13.372,withDiscount
355,FUR-CH-10000233,5,199.4,75.7,withOutDiscount
356,FUR-CH-10000258,16,1111.526,-267.9949,withDiscount
356,FUR-CH-10000258,17,1559.07,93.33,withOutDiscount
357,FUR-CH-10000265,6,218.592,8.112,withDiscount
357,FUR-CH-10000265,31,1411.74,324.26,withOutDiscount
358,FUR-CH-10000302,16,981.344,-154.336,withDiscount
358,FUR-CH-10000302,8,700.96,133.12,withOutDiscount
359,FUR-CH-10000309,10,3126.572,-42.251000000000005,withDiscount
359,FUR-CH-10000309,7,2957.5699999999997,739.393,withOutDiscount
360,FUR-CH-10000326,20,1349.1,305.5,withDiscount
360,FUR-CH-10000326,7,629.58,264.32,withOutDiscount
361,FUR-CH-10000333,5,546.183,16.533,withDiscount
361,FUR-CH-10000333,3,496.53,178.74,withOutDiscount
362,FUR-CH-10000336,14,364.144,-157.49599999999998,withDiscount
362,FUR-CH-10000336,8,331.04,32.96,withOutDiscount
363,FUR-CH-10000343,14,3413.312,554.512,withDiscount
363,FUR-CH-10000343,2,609.52,201.12,withOutDiscount
364,FUR-CH-10000351,19,916.9335,215.2635,withDiscount
364,FUR-CH-10000351,28,1640.52,606.48,withOutDiscount
365,FUR-CH-10000391,14,528.0799999999999,-64.11959999999999,withDiscount
365,FUR-CH-10000391,15,689.4,54.900000000000006,withOutDiscount
366,FUR-CH-10000399,8,1028.58,19.86,withDiscount
366,FUR-CH-10000399,8,1327.2,318.48,withOutDiscount
367,FUR-CH-10000414,22,596.6039999999999,-146.996,withDiscount
367,FUR-CH-10000414,1,35.94,2.14,withOutDiscount
368,FUR-CH-10000422,24,1737.909,-96.44940000000001,withDiscount
368,FUR-CH-10000422,10,909.9000000000001,145.584,withOutDiscount
369,FUR-CH-10000423,5,260.01,34.56,withDiscount
369,FUR-CH-10000423,5,288.9,63.45,withOutDiscount
370,FUR-CH-10000430,37,4229.359,1001.361,withDiscount
370,FUR-CH-10000430,21,2149.7400000000002,673.47,withOutDiscount
371,FUR-CH-10000432,24,3434.8940000000002,-684.9459999999999,withDiscount
371,FUR-CH-10000432,15,2739.15,164.25,withOutDiscount
372,FUR-CH-10000454,34,6489.861999999999,683.144,withDiscount
372,FUR-CH-10000454,17,4147.66,1244.298,withOutDiscount
373,FUR-CH-10000513,22,2170.833,-431.5671,withDiscount
373,FUR-CH-10000513,20,2599.8,233.98160000000001,withOutDiscount
374,FUR-CH-10000528,11,417.952,-197.168,withDiscount
374,FUR-CH-10000528,14,790.72,7.84,withOutDiscount
375,FUR-CH-10000546,9,3285.09,714.15,withDiscount
375,FUR-CH-10000546,5,2380.5,952.2,withOutDiscount
376,FUR-CH-10000553,20,583.768,88.244,withDiscount
376,FUR-CH-10000553,3,101.82,27.4914,withOutDiscount
377,FUR-CH-10000595,22,4505.76,572.16,withDiscount
377,FUR-CH-10000595,5,1192.0,298.0,withOutDiscount
378,FUR-CH-10000602,11,4054.362,-805.548,withDiscount
378,FUR-CH-10000602,25,11505.0,459.75,withOutDiscount
379,FUR-CH-10000603,3,85.785,-5.025,withDiscount
379,FUR-CH-10000603,12,541.8,178.56,withOutDiscount
380,FUR-CH-10000608,21,1033.9832000000001,133.0833,withDiscount
380,FUR-CH-10000608,4,272.28,100.68,withOutDiscount
381,FUR-CH-10000656,8,598.104,-31.016000000000002,withDiscount
381,FUR-CH-10000656,11,1218.36,353.32,withOutDiscount
382,FUR-CH-10000660,20,8121.916,1835.7216,withDiscount
382,FUR-CH-10000660,7,3188.64,988.47,withOutDiscount
383,FUR-CH-10000665,26,3049.796,301.96,withDiscount
383,FUR-CH-10000665,6,905.8799999999999,271.764,withOutDiscount
384,FUR-CH-10000667,7,204.858,-89.562,withDiscount
384,FUR-CH-10000667,4,215.64,47.4,withOutDiscount
385,FUR-CH-10000677,10,358.248,-76.152,withDiscount
385,FUR-CH-10000677,3,162.84,32.52,withOutDiscount
386,FUR-CH-10000685,5,2057.132,617.13,withDiscount
386,FUR-CH-10000685,5,2285.7,845.7,withOutDiscount
387,FUR-CH-10000694,12,772.141,2.4597000000000016,withDiscount
387,FUR-CH-10000694,4,328.92,72.36,withOutDiscount
388,FUR-CH-10000727,4,245.052,92.532,withDiscount
388,FUR-CH-10000727,1,68.07,29.94,withOutDiscount
389,FUR-CH-10000745,15,713.646,52.145999999999994,withDiscount
389,FUR-CH-10000745,12,696.24,167.04,withOutDiscount
390,FUR-CH-10000749,4,579.136,-28.9568,withDiscount
390,FUR-CH-10000749,9,1628.82,260.611,withOutDiscount
391,FUR-CH-10000777,13,2889.902,72.024,withDiscount
391,FUR-CH-10000777,13,4083.56,1265.68,withOutDiscount
392,FUR-CH-10000783,2,845.856,18.756,withDiscount
392,FUR-CH-10000783,9,4229.28,507.33000000000004,withOutDiscount
393,FUR-CH-10000785,28,4017.758,267.85060000000004,withDiscount
393,FUR-CH-10000785,11,1990.7800000000002,517.6017999999999,withOutDiscount
394,FUR-CH-10000788,12,674.424,-369.336,withDiscount
394,FUR-CH-10000788,14,1242.36,24.64,withOutDiscount
395,FUR-CH-10000825,15,689.1266,141.4764,withDiscount
395,FUR-CH-10000825,16,957.12,372.96000000000004,withOutDiscount
396,FUR-CH-10000843,11,2720.254,-374.044,withDiscount
396,FUR-CH-10000843,10,3091.2000000000003,278.2,withOutDiscount
397,FUR-CH-10000847,9,2007.762,69.83519999999999,withDiscount
397,FUR-CH-10000847,9,2618.82,680.8928,withOutDiscount
398,FUR-CH-10000852,32,914.004,238.804,withDiscount
398,FUR-CH-10000852,4,156.24,71.84,withOutDiscount
399,FUR-CH-10000863,21,2309.9939999999997,-511.822,withDiscount
399,FUR-CH-10000863,4,603.92,66.4312,withOutDiscount
400,FUR-CH-10000885,19,4289.878000000001,156.24,withDiscount
400,FUR-CH-10000885,12,3677.04,1066.32,withOutDiscount
